大学,省份,年份,专业,最低分,最低位次,批次
哈尔滨工业大学,江苏,2021,综合,518,27078,文科
哈尔滨工业大学,浙江,2021,综合,514,20507,理科
哈尔滨工业大学,浙江,2021,综合,508,68850,文科
哈尔滨工业大学,广东,2021,综合,514,62476,理科
哈尔滨工业大学,广东,2021,综合,518,96291,文科
哈尔滨工业大学,四川,2021,综合,547,23161,理科
哈尔滨工业大学,四川,2021,综合,523,95282,文科
哈尔滨工业大学,湖南,2021,综合,552,36255,理科
哈尔滨工业大学,湖南,2021,综合,522,78838,文科
哈尔滨工业大学,湖北,2021,综合,537,38814,理科
哈尔滨工业大学,湖北,2021,综合,532,39579,文科
哈尔滨工业大学,北京,2022,综合,491,96993,理科
哈尔滨工业大学,北京,2022,综合,472,38662,文科
哈尔滨工业大学,上海,2022,综合,507,47464,理科
哈尔滨工业大学,上海,2022,综合,468,57738,文科
哈尔滨工业大学,天津,2022,综合,491,48046,理科
哈尔滨工业大学,天津,2022,综合,488,23937,文科
哈尔滨工业大学,河南,2022,综合,572,75119,理科
哈尔滨工业大学,河南,2022,综合,537,31413,文科
哈尔滨工业大学,山东,2022,综合,541,93273,理科
哈尔滨工业大学,山东,2022,综合,521,87635,文科
哈尔滨工业大学,河北,2022,综合,548,74480,理科
哈尔滨工业大学,河北,2022,综合,520,90187,文科
哈尔滨工业大学,江苏,2022,综合,546,60999,理科
哈尔滨工业大学,江苏,2022,综合,510,26919,文科
哈尔滨工业大学,浙江,2022,综合,544,78520,理科
哈尔滨工业大学,浙江,2022,综合,515,25928,文科
哈尔滨工业大学,广东,2022,综合,532,29690,理科
哈尔滨工业大学,广东,2022,综合,506,47176,文科
哈尔滨工业大学,四川,2022,综合,547,99174,理科
哈尔滨工业大学,四川,2022,综合,515,61775,文科
哈尔滨工业大学,湖南,2022,综合,540,80295,理科
哈尔滨工业大学,湖南,2022,综合,522,85941,文科
哈尔滨工业大学,湖北,2022,综合,535,80876,理科
哈尔滨工业大学,湖北,2022,综合,511,41446,文科
哈尔滨工业大学,北京,2023,综合,485,49747,理科
哈尔滨工业大学,北京,2023,综合,476,44083,文科
哈尔滨工业大学,上海,2023,综合,488,91150,理科
哈尔滨工业大学,上海,2023,综合,463,96998,文科
哈尔滨工业大学,天津,2023,综合,512,52370,理科
哈尔滨工业大学,天津,2023,综合,477,59841,文科
哈尔滨工业大学,河南,2023,综合,573,48155,理科
哈尔滨工业大学,河南,2023,综合,550,30266,文科
哈尔滨工业大学,山东,2023,综合,560,32216,理科
哈尔滨工业大学,山东,2023,综合,542,61117,文科
哈尔滨工业大学,河北,2023,综合,558,58775,理科
哈尔滨工业大学,河北,2023,综合,520,55899,文科
哈尔滨工业大学,江苏,2023,综合,545,56186,理科
哈尔滨工业大学,江苏,2023,综合,514,21737,文科
哈尔滨工业大学,浙江,2023,综合,527,82343,理科
哈尔滨工业大学,浙江,2023,综合,522,93829,文科
哈尔滨工业大学,广东,2023,综合,532,37587,理科
哈尔滨工业大学,广东,2023,综合,517,78131,文科
哈尔滨工业大学,四川,2023,综合,539,40481,理科
哈尔滨工业大学,四川,2023,综合,505,91830,文科
哈尔滨工业大学,湖南,2023,综合,529,66170,理科
哈尔滨工业大学,湖南,2023,综合,513,45604,文科
哈尔滨工业大学,湖北,2023,综合,531,50078,理科
哈尔滨工业大学,湖北,2023,综合,516,70812,文科
中国人民大学,北京,2021,综合,632,32237,理科
中国人民大学,北京,2021,综合,577,10726,文科
中国人民大学,上海,2021,综合,624,28058,理科
中国人民大学,上海,2021,综合,579,6667,文科
中国人民大学,天津,2021,综合,619,6988,理科
中国人民大学,天津,2021,综合,611,43194,文科
中国人民大学,河南,2021,综合,711,35157,理科
中国人民大学,河南,2021,综合,652,44299,文科
中国人民大学,山东,2021,综合,697,22007,理科
中国人民大学,山东,2021,综合,639,11325,文科
中国人民大学,河北,2021,综合,709,32882,理科
中国人民大学,河北,2021,综合,660,27070,文科
中国人民大学,江苏,2021,综合,650,39010,理科
中国人民大学,江苏,2021,综合,647,21590,文科
中国人民大学,浙江,2021,综合,677,15710,理科
中国人民大学,浙江,2021,综合,641,47708,文科
中国人民大学,广东,2021,综合,657,46919,理科
中国人民大学,广东,2021,综合,618,37684,文科
中国人民大学,四川,2021,综合,669,32054,理科
中国人民大学,四川,2021,综合,635,17856,文科
中国人民大学,湖南,2021,综合,686,34303,理科
中国人民大学,湖南,2021,综合,648,27364,文科
中国人民大学,湖北,2021,综合,681,39301,理科
中国人民大学,湖北,2021,综合,634,41649,文科
中国人民大学,北京,2022,综合,612,24370,理科
中国人民大学,北京,2022,综合,588,13277,文科
中国人民大学,上海,2022,综合,599,33309,理科
中国人民大学,上海,2022,综合,585,43512,文科
中国人民大学,天津,2022,综合,635,19275,理科
中国人民大学,天津,2022,综合,595,27595,文科
中国人民大学,河南,2022,综合,698,42495,理科
中国人民大学,河南,2022,综合,652,20035,文科
中国人民大学,山东,2022,综合,681,41167,理科
中国人民大学,山东,2022,综合,651,31700,文科
中国人民大学,河北,2022,综合,685,21253,理科
中国人民大学,河北,2022,综合,669,33972,文科
中国人民大学,江苏,2022,综合,684,41384,理科
中国人民大学,江苏,2022,综合,622,27046,文科
中国人民大学,浙江,2022,综合,673,27154,理科
中国人民大学,浙江,2022,综合,639,32547,文科
中国人民大学,广东,2022,综合,653,26253,理科
中国人民大学,广东,2022,综合,608,38208,文科
中国人民大学,四川,2022,综合,678,40616,理科
中国人民大学,四川,2022,综合,646,46001,文科
中国人民大学,湖南,2022,综合,688,49094,理科
中国人民大学,湖南,2022,综合,659,14181,文科
中国人民大学,湖北,2022,综合,689,13060,理科
中国人民大学,湖北,2022,综合,656,25906,文科
中国人民大学,北京,2023,综合,603,8889,理科
中国人民大学,北京,2023,综合,582,41294,文科
中国人民大学,上海,2023,综合,619,39888,理科
中国人民大学,上海,2023,综合,592,42289,文科
中国人民大学,天津,2023,综合,619,40868,理科
中国人民大学,天津,2023,综合,583,46906,文科
中国人民大学,河南,2023,综合,686,6745,理科
中国人民大学,河南,2023,综合,670,7520,文科
中国人民大学,山东,2023,综合,670,15904,理科
中国人民大学,山东,2023,综合,648,9501,文科
中国人民大学,河北,2023,综合,698,48631,理科
中国人民大学,河北,2023,综合,678,20098,文科
中国人民大学,江苏,2023,综合,681,22161,理科
中国人民大学,江苏,2023,综合,647,29585,文科
中国人民大学,浙江,2023,综合,671,10037,理科
中国人民大学,浙江,2023,综合,625,24406,文科
中国人民大学,广东,2023,综合,662,7273,理科
中国人民大学,广东,2023,综合,630,39525,文科
中国人民大学,四川,2023,综合,682,36696,理科
中国人民大学,四川,2023,综合,660,14997,文科
中国人民大学,湖南,2023,综合,676,24752,理科
中国人民大学,湖南,2023,综合,635,9798,文科
中国人民大学,湖北,2023,综合,690,25570,理科
中国人民大学,湖北,2023,综合,635,13198,文科
北京航空航天大学,山西,2021,综合,634,,理科
北京航空航天大学,山西,2021,综合,632,,文科
北京航空航天大学,北京,2021,综合,660,,理科
北京航空航天大学,北京,2021,综合,607,,文科
北京航空航天大学,上海,2021,综合,643,,理科
北京航空航天大学,上海,2021,综合,619,,文科
北京航空航天大学,广东,2021,综合,630,,理科
北京航空航天大学,广东,2021,综合,617,,文科
北京航空航天大学,江苏,2021,综合,666,,理科
北京航空航天大学,江苏,2021,综合,638,,文科
北京航空航天大学,山西,2022,综合,665,,理科
北京航空航天大学,山西,2022,综合,633,,文科
北京航空航天大学,北京,2022,综合,644,,理科
北京航空航天大学,北京,2022,综合,636,,文科
北京航空航天大学,上海,2022,综合,639,,理科
北京航空航天大学,上海,2022,综合,615,,文科
北京航空航天大学,广东,2022,综合,658,,理科
北京航空航天大学,广东,2022,综合,621,,文科
北京航空航天大学,江苏,2022,综合,634,,理科
北京航空航天大学,江苏,2022,综合,624,,文科
北京航空航天大学,山西,2023,综合,656,,理科
北京航空航天大学,山西,2023,综合,603,,文科
北京航空航天大学,北京,2023,综合,662,,理科
北京航空航天大学,北京,2023,综合,639,,文科
北京航空航天大学,上海,2023,综合,648,,理科
北京航空航天大学,上海,2023,综合,619,,文科
北京航空航天大学,广东,2023,综合,635,,理科
北京航空航天大学,广东,2023,综合,620,,文科
北京航空航天大学,江苏,2023,综合,666,,理科
北京航空航天大学,江苏,2023,综合,626,,文科
北京理工大学,山西,2021,综合,636,,理科
北京理工大学,山西,2021,综合,630,,文科
北京理工大学,北京,2021,综合,653,,理科
北京理工大学,北京,2021,综合,609,,文科
北京理工大学,上海,2021,综合,659,,理科
北京理工大学,上海,2021,综合,626,,文科
北京理工大学,广东,2021,综合,631,,理科
北京理工大学,广东,2021,综合,616,,文科
北京理工大学,江苏,2021,综合,651,,理科
北京理工大学,江苏,2021,综合,601,,文科
北京理工大学,山西,2022,综合,663,,理科
北京理工大学,山西,2022,综合,633,,文科
北京理工大学,北京,2022,综合,660,,理科
北京理工大学,北京,2022,综合,616,,文科
北京理工大学,上海,2022,综合,636,,理科
北京理工大学,上海,2022,综合,601,,文科
北京理工大学,广东,2022,综合,643,,理科
北京理工大学,广东,2022,综合,633,,文科
北京理工大学,江苏,2022,综合,650,,理科
北京理工大学,江苏,2022,综合,608,,文科
北京理工大学,山西,2023,综合,653,,理科
北京理工大学,山西,2023,综合,607,,文科
北京理工大学,北京,2023,综合,659,,理科
北京理工大学,北京,2023,综合,605,,文科
北京理工大学,上海,2023,综合,644,,理科
北京理工大学,上海,2023,综合,640,,文科
北京理工大学,广东,2023,综合,663,,理科
北京理工大学,广东,2023,综合,612,,文科
北京理工大学,江苏,2023,综合,645,,理科
北京理工大学,江苏,2023,综合,633,,文科
北京师范大学,山西,2021,综合,606,,理科
北京师范大学,山西,2021,综合,561,,文科
北京师范大学,北京,2021,综合,617,,理科
北京师范大学,北京,2021,综合,566,,文科
北京师范大学,上海,2021,综合,600,,理科
北京师范大学,上海,2021,综合,584,,文科
北京师范大学,广东,2021,综合,606,,理科
北京师范大学,广东,2021,综合,567,,文科
北京师范大学,江苏,2021,综合,616,,理科
北京师范大学,江苏,2021,综合,575,,文科
北京师范大学,山西,2022,综合,586,,理科
北京师范大学,山西,2022,综合,576,,文科
北京师范大学,北京,2022,综合,593,,理科
北京师范大学,北京,2022,综合,572,,文科
北京师范大学,上海,2022,综合,614,,理科
北京师范大学,上海,2022,综合,588,,文科
北京师范大学,广东,2022,综合,600,,理科
北京师范大学,广东,2022,综合,574,,文科
北京师范大学,江苏,2022,综合,587,,理科
北京师范大学,江苏,2022,综合,586,,文科
北京师范大学,山西,2023,综合,618,,理科
北京师范大学,山西,2023,综合,598,,文科
北京师范大学,北京,2023,综合,588,,理科
北京师范大学,北京,2023,综合,575,,文科
北京师范大学,上海,2023,综合,608,,理科
北京师范大学,上海,2023,综合,598,,文科
北京师范大学,广东,2023,综合,597,,理科
北京师范大学,广东,2023,综合,599,,文科
北京师范大学,江苏,2023,综合,616,,理科
北京师范大学,江苏,2023,综合,583,,文科
中央民族大学,山西,2021,综合,634,,理科
中央民族大学,山西,2021,综合,617,,文科
中央民族大学,北京,2021,综合,633,,理科
中央民族大学,北京,2021,综合,634,,文科
中央民族大学,上海,2021,综合,639,,理科
中央民族大学,上海,2021,综合,639,,文科
中央民族大学,广东,2021,综合,661,,理科
中央民族大学,广东,2021,综合,630,,文科
中央民族大学,江苏,2021,综合,645,,理科
中央民族大学,江苏,2021,综合,609,,文科
中央民族大学,山西,2022,综合,666,,理科
中央民族大学,山西,2022,综合,620,,文科
中央民族大学,北京,2022,综合,645,,理科
中央民族大学,北京,2022,综合,625,,文科
中央民族大学,上海,2022,综合,655,,理科
中央民族大学,上海,2022,综合,632,,文科
中央民族大学,广东,2022,综合,634,,理科
中央民族大学,广东,2022,综合,634,,文科
中央民族大学,江苏,2022,综合,648,,理科
中央民族大学,江苏,2022,综合,638,,文科
中央民族大学,山西,2023,综合,660,,理科
中央民族大学,山西,2023,综合,614,,文科
中央民族大学,北京,2023,综合,656,,理科
中央民族大学,北京,2023,综合,626,,文科
中央民族大学,上海,2023,综合,646,,理科
中央民族大学,上海,2023,综合,636,,文科
中央民族大学,广东,2023,综合,644,,理科
中央民族大学,广东,2023,综合,617,,文科
中央民族大学,江苏,2023,综合,666,,理科
中央民族大学,江苏,2023,综合,614,,文科
南开大学,山西,2021,综合,669,,理科
南开大学,山西,2021,综合,624,,文科
南开大学,北京,2021,综合,667,,理科
南开大学,北京,2021,综合,632,,文科
南开大学,上海,2021,综合,661,,理科
南开大学,上海,2021,综合,608,,文科
南开大学,广东,2021,综合,632,,理科
南开大学,广东,2021,综合,607,,文科
南开大学,江苏,2021,综合,666,,理科
南开大学,江苏,2021,综合,628,,文科
南开大学,山西,2022,综合,647,,理科
南开大学,山西,2022,综合,600,,文科
南开大学,北京,2022,综合,659,,理科
南开大学,北京,2022,综合,636,,文科
南开大学,上海,2022,综合,656,,理科
南开大学,上海,2022,综合,609,,文科
南开大学,广东,2022,综合,658,,理科
